2020-03-27 17:25:33.802566: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-03-27 17:25:33.810999: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2400040000 Hz
2020-03-27 17:25:33.813822: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x634a1c0 executing computations on platform Host. Devices:
2020-03-27 17:25:33.813850: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
fail to load model...
-994.5457053867767 0.006126194 31.853884 0.0050695236
-992.8639598623834 0.006773647 31.778444 0.005064819
-993.7210932516248 0.0066114916 31.715948 0.005085361
-990.2449762116314 0.0053665843 31.53753 0.005082381
-991.4787629864684 0.0068523455 31.663216 0.0051276856
-990.9812139072646 0.008199067 31.56755 0.005144301
-989.1680691121812 0.009928595 31.477581 0.0051621376
-989.1746920938222 0.012913096 31.597841 0.005113794
save 성공!
-993.1436605578878 0.011899245 31.764442 0.0050884145
-991.6961248555247 0.012227804 31.812428 0.005134466
-995.1703482381389 0.0119625125 31.963158 0.005119909
-994.94876272443 0.013508711 31.94538 0.005125937
-989.8966973959882 0.012419342 31.893635 0.0051119374
-987.6126626765486 0.009006025 31.860207 0.0050952826
-985.5741117124171 0.010201322 31.7924 0.0050955494
-986.0410512796333 0.008981603 31.847986 0.0050707622
-983.7970896709814 0.008849418 31.82853 0.005082035
-982.8040499216122 0.0071470384 31.76493 0.0050959717
save 성공!
-979.4837849518177 0.005118258 31.700386 0.005080009
-978.1301351080245 0.006120482 31.672235 0.005090196
-974.3722388072158 0.0075803064 31.64948 0.005129693
-969.449134785684 0.007654315 31.443758 0.005109495
-965.321110542424 0.006035238 31.402117 0.0050882804
-964.9070784709295 0.008285841 31.29943 0.005120633
-960.0207762183353 0.008554683 31.115671 0.005027833
-958.6280185128438 0.0076999767 31.060593 0.005076347
-960.45478180852 0.005480707 31.209335 0.0050822026
-960.8729343952928 0.0058231084 31.28126 0.005038032
save 성공!
-957.2097967658865 0.005570871 31.122473 0.005059961
-951.574953255053 0.00520937 30.897747 0.0051092524
-953.4412262715159 0.005136094 30.979927 0.0051439595
-952.4323256217585 0.002280234 30.97833 0.0051622884
-946.7196565919139 0.0029151463 30.793455 0.0052006966
-945.7947617381253 0.0052782823 30.828924 0.005218312
-946.6079095915876 0.002729463 30.81987 0.005209418
-942.3733931988369 0.002153855 30.625465 0.005189963
-940.1326918934533 0.0029263666 30.579784 0.005103102
-939.9451460261132 0.0029937068 30.67332 0.005147193
save 성공!
-935.506678601397 0.0049789865 30.56623 0.005105874
-932.0128440059533 0.0043975823 30.440924 0.0051183687
-934.1416868908359 0.0023370523 30.541836 0.005106625
-932.9278190781605 0.0014037505 30.509565 0.0050716293
-934.4026780911483 0.0021447707 30.63229 0.005046304
-933.8280571617776 0.0030880382 30.573135 0.005057654
-935.1722871876384 0.002442522 30.535671 0.0050157118
-931.5864693037563 0.0023574717 30.38372 0.004985115
-933.4474534600179 0.002164706 30.351145 0.004983985
-939.1077998317909 0.0022244838 30.57578 0.0050281584
save 성공!
-941.4815010087832 0.0016120019 30.715672 0.0050098654
-938.0870458951949 0.001883694 30.671484 0.0050237747
-934.0444433596645 0.0024688365 30.379848 0.0050671315
-929.676677398904 0.0030087507 30.222708 0.0050435443
-931.8153407630117 0.0036956316 30.329567 0.005020277
-932.5226647998422 0.009004129 30.412758 0.004994679
-933.2813988251326 0.0065380484 30.49985 0.005034213
-937.5337968998492 0.0045541427 30.55063 0.005038048
-933.9638947911237 0.0034031656 30.411629 0.004975068
-938.6125945754623 0.0031224466 30.705198 0.004934531
save 성공!
-935.4071738892391 0.0025879098 30.58832 0.0048981654
-939.8174282702237 0.002397682 30.71478 0.0049162004
-938.6686405318907 0.0017032245 30.594362 0.0049037444
-936.8413068875498 0.0035193092 30.553022 0.0049030557
-934.0820160617033 0.002427616 30.447058 0.0048892708
-932.0237528172247 0.0033159372 30.26347 0.0048719663
-928.6698358071208 -0.0001698795 30.172401 0.00491854
-929.1110293670763 0.0019395783 30.177273 0.0049190763
-928.8913638207667 0.00238255 30.145655 0.004932546
-929.1053434182696 0.0035714419 30.053137 0.004923014
save 성공!
-930.6145041651371 0.0019804763 30.157207 0.0049414244
-927.6175020046792 0.00277653 30.105179 0.00489176
-925.8079602035817 0.0016147211 29.991453 0.0049105454
-921.4372042271834 -0.00028977677 29.839167 0.004942156
-922.6760083617152 0.0017879939 29.840054 0.004937498
-923.4620628898836 0.0021260947 29.853039 0.0048853
-923.1647272580936 0.002819969 29.868752 0.004891646
-923.5041087878035 0.00522533 29.80003 0.0048702545
-922.2800652949709 0.0050816373 29.726904 0.0049090376
-921.4005655236036 0.0048218467 29.73219 0.0049097
save 성공!
-918.64288942548 0.00504052 29.748594 0.004948923
-918.1997832606226 0.0057897773 29.721119 0.004963313
-918.345692321388 0.0044848407 29.75719 0.0049995133
-915.1615111851777 0.0056629535 29.699352 0.0049632895
-915.3381685720188 0.005824074 29.676247 0.0049555087
-915.0851857062001 0.0033337541 29.664024 0.004987607
-913.6179508627408 0.0038979491 29.588755 0.004953446
-914.467869758163 0.004309014 29.57975 0.004997681
-914.2726235226565 0.0035598576 29.458223 0.005010428
-911.6250547617836 0.0033879378 29.346447 0.005026372
save 성공!
-911.686671063615 0.0023845804 29.323288 0.0050583906
-911.6862476307685 0.0041319067 29.383232 0.0050428347
-910.1484219534067 0.0010251495 29.397316 0.0050231027
-911.635758071051 0.003619173 29.538355 0.0049876324
-911.1577492630447 0.001373929 29.49415 0.0049713887
-911.7161635821743 0.0028500415 29.572275 0.004874117
-913.888186897939 0.0019760274 29.657007 0.0048617437
-916.225510767882 0.0024539393 29.660769 0.004871786
-916.6933284662617 0.0023212396 29.683323 0.004848501
-916.0307399641043 0.00068983174 29.564068 0.004853728
save 성공!
-915.1094047661859 -0.0010867852 29.515148 0.0048543056
-918.2458755830571 0.003404593 29.653267 0.004828639
-919.7917649943963 0.0012461497 29.77895 0.004820066
-919.7138577427653 0.00058365637 29.759094 0.0048596747
-914.1912980754627 0.0017233684 29.646564 0.004821454
-913.176090449342 0.004477309 29.523176 0.0048738425
-913.0090309428526 0.0025521377 29.392326 0.0048667057
-910.8183856685645 0.0009655486 29.327307 0.0048730755
-913.9486255385985 0.005306016 29.390257 0.0049064015
-912.2887070272809 0.0032765688 29.378813 0.0048957025
save 성공!
-907.6227695797745 0.003519139 29.134268 0.0049077366
-907.1230721052624 0.0017462097 29.105066 0.0048680515
-904.6860146983627 0.0022746157 28.9752 0.004866524
-905.2684887073767 0.00276599 29.097473 0.0048599415
-906.4499525943843 0.004814099 29.170238 0.004826459
-909.0229075285271 0.006999215 29.215347 0.0048688925
-908.7364672775127 0.004635588 29.2037 0.004929208
-910.9236181981654 0.0061406093 29.415335 0.00493367
-911.1496267568244 0.0067673074 29.419102 0.0048441645
-912.7288192911502 0.007083718 29.442984 0.0048213135
save 성공!
-914.2746746258994 0.008684822 29.524963 0.004795771
-914.8199427040262 0.007495556 29.467625 0.0047871997
-916.7415143501621 0.0054871184 29.537727 0.004806417
-917.8706812671797 0.007987328 29.533821 0.004780338
-919.1069374147528 0.0063110213 29.501675 0.004832181
-915.9858366582342 0.003665194 29.498865 0.004871771
-918.8949888579651 0.0043206946 29.661667 0.0048947143
-918.1664784621058 0.0038253826 29.747242 0.004883137
-912.0585739069397 0.0078004273 29.489197 0.0048457417
-911.5403251768182 0.008776984 29.428162 0.0048454683
save 성공!
-914.8448532117986 0.009187228 29.420504 0.0048411987
-920.6501900532195 0.008998428 29.611444 0.0047913473
-918.8090360973798 0.008639923 29.530249 0.004769296
-918.9479980915997 0.00831715 29.569536 0.004689969
-920.6815300224181 0.0078500565 29.596764 0.004649545
-921.9588731210401 0.007046035 29.591072 0.0046244035
-921.2828868178685 0.007625708 29.526735 0.0046318774
-922.2207845059061 0.0072054076 29.60513 0.00465639
-919.778204753939 0.0069340067 29.533237 0.0046832864
-918.1690292566208 0.009662636 29.481028 0.004623931
save 성공!
-917.8483396253744 0.008687481 29.419538 0.0046957377
-917.5606502466621 0.009329915 29.384914 0.004708861
-916.0713032483903 0.009411225 29.259972 0.0047130613
-918.9427277247421 0.008711627 29.323938 0.0047352575
-918.0738068716889 0.0072722584 29.30006 0.004747489
-916.3834907683893 0.0074506556 29.138088 0.004791909
-914.2185594884357 0.008217155 29.001293 0.004873842
-917.2809877840847 0.0068169404 29.106018 0.004902461
-916.699686324089 0.007887464 29.211126 0.00490355
-915.6371276178952 0.008429884 29.07903 0.004902004
save 성공!
-915.6488188838523 0.008642702 29.08358 0.0048884796
-917.826926124026 0.009709671 29.113623 0.004874533
-918.2605365385701 0.008770032 29.232727 0.0048207305
-919.7532502257444 0.008825671 29.225988 0.0048541855
-919.99031451875 0.009348665 29.203241 0.004908366
-921.4863653105158 0.008446559 29.242136 0.004930774
-921.1301184372262 0.0097453045 29.284283 0.004891798
-919.5431357734466 0.009722194 29.295616 0.004906828
-920.4185302955549 0.009600855 29.374258 0.004879791
-913.6702001036928 0.008887109 29.10949 0.0049297563
save 성공!
-913.2426168175069 0.008844772 29.041138 0.004961994
-912.421293194556 0.009498733 29.041933 0.0049440702
-909.6442244048628 0.009181651 28.976154 0.004903116
-905.5516911274685 0.009437308 28.855652 0.004858367
-906.4158725279395 0.01051249 28.844559 0.0048964927
-905.4244720365626 0.009974377 28.818186 0.004934621
-906.6591629148071 0.009920571 28.879335 0.0049065496
-903.156087290524 0.009052087 28.751831 0.0049660206
-902.1498994316536 0.010937738 28.681574 0.004950994
-902.13613731964 0.009111973 28.707546 0.0049925875
save 성공!
-899.4539341864821 0.009789064 28.651134 0.0049993936
-900.7088720760675 0.010790794 28.590076 0.0050120424
-903.047491805966 0.0076450817 28.5974 0.0049668388
-905.0778758735771 0.009878859 28.691826 0.004968253
-900.3907028331938 0.006757196 28.52191 0.0049404185
-902.4347820496004 0.006817183 28.59445 0.0049623707
-904.3321917576336 0.0062733795 28.567513 0.004992839
-901.6349439554822 0.0045037013 28.552248 0.0050060297
-902.2873354469159 0.0084759295 28.635225 0.0050516613
-899.9591742563331 0.007902113 28.535395 0.0050731734
save 성공!
-904.9273008645414 0.0073361755 28.668598 0.005077836
-904.8172747906848 0.0064400174 28.75816 0.005038687
-903.9470131574457 0.0061603575 28.712967 0.00501179
-902.2379592624426 0.006602694 28.603168 0.005014931
-901.823512723888 0.003838587 28.673367 0.005024474
-896.9255479889633 0.0053215544 28.452557 0.0050160815
-898.614986866469 0.0037120506 28.508072 0.0050127003
-900.5570606198024 0.003560462 28.575447 0.00497586
-898.5327006263485 0.0019502427 28.578987 0.0049433718
-900.2847675099155 0.0035503348 28.63774 0.004904869
save 성공!
-902.1495376168989 0.0020260173 28.746138 0.0048647635
-899.3427422223883 0.0015648563 28.659374 0.0049082907
-897.8915615561067 0.0030250577 28.606766 0.004879169
-898.0596582425211 0.0041632345 28.543612 0.004895673
-898.8963033294062 0.005155485 28.557112 0.0048970473
-897.1146525681542 0.006756463 28.481518 0.0049592042
-895.4482372632854 0.008478877 28.447596 0.004961061
-891.898971493814 0.007321003 28.346119 0.0049918415
-890.5396247052772 0.008836753 28.15953 0.005020308
-893.4804683707422 0.008351231 28.279497 0.0049473327
save 성공!
-889.0656326199719 0.008329922 28.13788 0.004983004
-884.7618723557082 0.0072736954 28.01346 0.0049605505
-882.7501221351234 0.0077644293 27.965874 0.004985991
-881.8473106226221 0.008390233 27.986492 0.0049617128
-880.7685067802432 0.008124329 27.922512 0.005038353
-878.9803750133691 0.007872108 27.94615 0.0049868827
-878.6133928681129 0.008743299 27.919113 0.0050193965
-875.618642039031 0.00936208 27.860798 0.004994412
-873.0503670147215 0.0073855515 27.737835 0.0049382835
-873.1076622990286 0.0079394225 27.654123 0.004965136
save 성공!
-874.9394539766046 0.006853281 27.864578 0.004921194
-875.1057527638123 0.009483432 27.882122 0.004897931
-874.6463942411909 0.0067313192 27.855263 0.004924473
-872.6714765185343 0.005845089 27.731874 0.0049314313
-872.9649963736875 0.0056404336 27.644913 0.004984125
-866.205882422526 0.0055998634 27.408209 0.0049475054
-865.3773920839708 0.005131762 27.417496 0.0049347845
-863.0823270777149 0.0059062173 27.155529 0.0049472186
-860.9216341774378 0.0064689363 27.097063 0.005004312
-855.1263405222392 0.0057577337 26.899006 0.0050367396
save 성공!
-855.5384755007816 0.006300373 26.81653 0.005040643
-854.3325206315966 0.006322095 26.817286 0.005092175
-853.5883101270566 0.007520297 26.693249 0.0050370786
-854.3837228103447 0.0035558555 26.782421 0.0050636716
-855.0888059309034 0.005370697 26.758816 0.0050339554
-856.4609491153574 0.005209309 26.792665 0.0049888436
-859.2206339860276 0.004408702 26.956648 0.004968001
-859.2383538385685 0.0051411726 26.930132 0.0049479045
-863.3421769539104 0.0028153064 27.018852 0.004962005
-863.3951680584205 0.0014900115 27.012363 0.005011177
save 성공!
-859.0957303151689 0.000424031 26.980984 0.0049978443
-858.1879943075644 0.00038387105 27.001232 0.004989814
-857.2424491466766 0.00073500676 26.947044 0.0049588494
-856.7631123497916 -0.00020506412 26.84162 0.005014288
-856.9180624345474 -0.0012169031 26.841682 0.0050372486
-857.2659620855335 -0.0018110492 26.96533 0.0050741816
-857.9178771435024 0.0004375793 27.111519 0.005058933
-861.3344497574194 0.0010077576 27.22511 0.0050372076
-860.8175411662091 0.00091147615 27.202122 0.0050920844
-860.6398250805056 -0.0011918896 27.144526 0.005110736
save 성공!
-861.2326960258985 -0.0007616852 27.181107 0.0050560106
-867.9390047024095 -0.0009941134 27.382322 0.00503735
-872.471172209742 -4.374828e-05 27.538437 0.004999723
-871.5899074018735 0.0013585578 27.428337 0.0050098617
-871.2263062368065 0.0005404566 27.44706 0.0050048865
-869.8890428391709 -0.00013525736 27.494701 0.004956163
-870.7009544634631 -0.000152107 27.574251 0.0048922584
-868.8540976614709 0.0009241233 27.465513 0.004892752
-866.2414326424727 0.0015458794 27.300903 0.0048902687
-863.2735597895237 -0.00067363953 27.189587 0.004861819
save 성공!
-860.1141462482997 -0.00048874016 27.128006 0.004954954
-857.6613662049609 0.0005319532 27.06323 0.004945986
-859.1714356109051 2.3098513e-05 27.12239 0.004982591
-860.1838962474204 -0.0005261577 27.18674 0.0050270096
-858.1302911700901 -0.0016550367 27.069902 0.0049939607
-854.5877689387697 -0.001223903 26.954414 0.0050177295
-851.8986446801704 -0.001721269 26.777517 0.005025313
-855.6023311335251 -0.0005477479 26.85091 0.005013285
-855.3521992743401 -0.0011212447 26.75857 0.0050411243
-857.0698191540066 -8.389883e-05 26.783 0.005010812
save 성공!
-859.4310856569624 -0.0013008236 26.992304 0.00494482
-856.5429956272912 -0.00034063324 26.841713 0.004917121
-858.157617502075 -0.0014825606 26.910015 0.004910386
-862.6295246551666 -0.0016836221 26.974903 0.0049491595
-861.6679033120964 -0.0015296196 26.931913 0.004956904
-863.4316065131943 -0.0016223053 26.991255 0.004949086
-864.11218049188 0.0011572951 27.050165 0.004947448
-866.3117011175598 0.0009740982 27.143538 0.0049265614
-867.0924708929956 -0.0013524613 27.242073 0.00494639
-866.7210743004123 -0.0004679548 27.325586 0.0049151755
save 성공!
-865.8877546400356 0.0012455706 27.248795 0.0049213488
-865.3067384033321 0.0004461781 27.27722 0.0049111997
-862.2556590375247 0.0018070153 27.24106 0.0049488647
-861.1392854262641 0.00022856872 27.205559 0.0048887925
-862.4726236081397 0.0017657973 27.241003 0.0048865504
-858.5242882542002 0.0017262347 27.13833 0.0048513617
-855.1968111383459 -0.00013819308 27.01886 0.004836248
-855.9507509166268 0.0011439018 27.028301 0.0048550274
-852.07478731302 -0.0022768984 26.883085 0.0047811773
-855.0969352898084 -0.0011104536 26.948511 0.0047911704
save 성공!
-850.8055357515582 -0.0026872805 26.857363 0.004767161
-847.2365036788236 -0.00016579806 26.726538 0.0048185806
-846.6192274318256 0.0010105661 26.779854 0.0048314724
-848.7247479272771 0.0007034883 26.8984 0.0048401747
-851.7235850367565 0.003236219 26.913994 0.004830151
-856.1031061398533 0.0034366024 27.132244 0.0048622396
-849.7847591507999 0.0047712717 26.939095 0.0048899334
-844.9546200379099 0.0034001064 26.68531 0.0048412965
-846.4509879197967 0.0036339741 26.709562 0.0048439708
-843.5986321335267 0.00384729 26.649342 0.0048950226
save 성공!
-839.3772879198333 0.004069688 26.493036 0.004856767
-841.0719007990284 0.00400413 26.546492 0.004836659
-841.9006635636168 0.0034422441 26.519964 0.0048834924
-840.8738818072693 0.0014695292 26.589191 0.004846537
-840.0981252959756 0.0022213059 26.559254 0.004809535
-838.5997876037459 -0.000460342 26.576422 0.0048100087
-837.7178486352758 -0.00057597115 26.504515 0.004793511
-839.6272548030554 0.00019017435 26.637484 0.004723534
-842.5929562714766 -0.0028523942 26.896496 0.0047643823
-841.2056114365432 0.00032615184 26.832108 0.0047807232
save 성공!
-844.1895026437255 -0.00035075494 26.925747 0.004793235
-846.8138244172535 -0.0013055018 27.013508 0.0048319506
-844.011917187166 -0.00086852995 26.837595 0.0048795193
-840.7840861172681 -0.00076080085 26.668922 0.0048909015
-847.9018564345864 -0.0012995722 26.951134 0.0047918637
-849.837612288316 -0.0028897233 27.038939 0.004757507
-846.1742903610856 -0.002851745 27.004366 0.004699024
-845.5944701646744 -0.0028442685 26.902502 0.0047296984
-847.5966346280479 -0.005441238 27.068987 0.004713271
-847.4603218854277 -0.005435916 27.1348 0.0046921195
save 성공!
-847.2170425888486 -0.005393598 27.05921 0.004735289
-844.4235036706455 -0.0060614822 26.94328 0.004780355
-844.4847715838976 -0.0049567097 26.999792 0.0048244162
-842.7523584764548 -0.0040833983 26.929537 0.0048123477
-846.3890566810679 -0.0065521295 27.215733 0.0047362694
-850.7832754937785 -0.0072839158 27.438957 0.0047246204
-847.543925978456 -0.0069689495 27.308006 0.0047233845
-844.2524389190979 -0.008105086 27.19726 0.0046770903
-849.600942328429 -0.010455106 27.384123 0.004629432
-853.7886197389154 -0.009818728 27.50312 0.0045790006
save 성공!
-852.9746483164364 -0.011863236 27.488697 0.004619843
-851.7129994530976 -0.0110123325 27.437973 0.004620566
-851.5849909738267 -0.010715499 27.478449 0.0046173623
-853.849647489485 -0.0074975877 27.533676 0.004600644
-850.9206711176075 -0.009934214 27.46448 0.004575814
-851.2763647027817 -0.010740803 27.45116 0.004640299
-847.5183965669219 -0.011098845 27.199518 0.004687311
-847.7556077311274 -0.011452954 27.21434 0.0047108247
-846.8569489996478 -0.010816406 27.261452 0.004716483
-842.5233647408613 -0.0121038295 27.101194 0.004694145
save 성공!
-842.1023723665338 -0.011746374 27.064192 0.0047131334
-841.5843294461138 -0.01038651 27.003103 0.004721773
-841.1527620176767 -0.0107432855 27.02857 0.0047202026
-839.3035433232052 -0.008982224 26.99729 0.0047233407
-839.8328484837901 -0.008489672 27.049524 0.0047475165
-836.5863163032777 -0.007636881 26.88713 0.0047193463
-828.8843777274914 -0.010052686 26.55908 0.0047625024
-826.2751933486796 -0.01026398 26.509493 0.004748697
-830.3501703402342 -0.010650576 26.625568 0.0047548926
-831.922419610915 -0.011244273 26.733929 0.0047222488
save 성공!
-829.7689206947549 -0.012310212 26.708641 0.0047074677
-825.8653641208426 -0.011687679 26.612715 0.004692395
-817.5434456548693 -0.012883085 26.35548 0.004756482
-816.0601051524868 -0.011884055 26.425848 0.0047660684
-818.6146753848374 -0.009849877 26.522663 0.004800366
-817.3121589144853 -0.010277017 26.411903 0.0047705956
-817.1598911934418 -0.011232895 26.4272 0.004770059
-820.9049009141828 -0.01094146 26.571114 0.004720896
-822.61506851348 -0.012506926 26.730091 0.004753109
-819.6276075871997 -0.009557295 26.624416 0.0047413046
save 성공!
-824.1520823112808 -0.010907479 26.718235 0.004688634
-827.3496747573674 -0.011293274 26.841633 0.0047059157
-824.4968604599 -0.009886397 26.75202 0.0046906616
-824.0383277968317 -0.010716614 26.694145 0.0046241046
-825.8420157714728 -0.010806815 26.822355 0.004617798
-826.5609423680868 -0.013175476 26.93802 0.004614005
-825.2059141072103 -0.013938294 26.849924 0.0046228305
-822.8321736560495 -0.013453357 26.725554 0.004635473
-824.1606878341557 -0.012216405 26.731382 0.0046415655
-825.3399394439112 -0.012905593 26.801645 0.0046051107
save 성공!
-824.9682662222667 -0.015068164 26.700596 0.004660556
-828.312112042202 -0.014640846 26.822773 0.0046604644
-828.728721999604 -0.013735879 26.869427 0.0047068666
-828.3527706369274 -0.014497829 26.934032 0.004663011
-828.8261549458773 -0.013427947 26.99221 0.0046465443
-825.6716007811597 -0.013042047 26.858887 0.0046743043
-827.3122455321723 -0.013719244 26.880737 0.0046573905
-824.8283344497413 -0.013762773 26.802296 0.0046222867
-824.4410624198308 -0.01356703 26.8199 0.004600545
-823.6011982273596 -0.012482792 26.764265 0.0046156156
save 성공!
-827.577805587725 -0.012885719 26.852283 0.0046426766
-830.4141653925435 -0.01213725 26.924414 0.004664246
-831.3987425602801 -0.014593584 27.015724 0.004680003
-832.8674757654119 -0.01274218 27.05674 0.0046440973
-831.6371309453222 -0.013930717 26.993826 0.004672612
-834.1124582077458 -0.013380093 27.081541 0.0046984637
-833.5435535667247 -0.012409062 27.019724 0.0047097113
-833.1695881417373 -0.01279934 26.959927 0.0046860888
-835.908954818564 -0.012319615 27.039541 0.0046937047
-831.885612765071 -0.012013206 26.93994 0.0046711056
save 성공!
-828.5681055733822 -0.009877193 26.747826 0.0046705077
-826.5538596300908 -0.01229579 26.646538 0.0046717967
-826.5925334473152 -0.01230846 26.591946 0.004682722
-822.8015222828687 -0.012758261 26.417753 0.0047333776
-817.1513163812297 -0.012357696 26.260231 0.004735771
-810.4753636307314 -0.013602406 25.978937 0.004675598
-810.5164082023608 -0.012545752 25.981117 0.0046152864
-812.8560430750666 -0.012105178 26.137869 0.004642227
-812.0310181748163 -0.011570711 26.145458 0.004655749
-813.8469677069651 -0.010746453 26.197594 0.0046383874
save 성공!
-817.6081881638077 -0.0072516715 26.242851 0.0047012977
-821.9141387938198 -0.008512655 26.46527 0.0046545006
-823.8007843617621 -0.00871302 26.508047 0.0045920406
-826.1659201324787 -0.0073079346 26.508286 0.0046648476
-825.0000035877061 -0.008397043 26.458881 0.0046896124
-826.1498445971304 -0.006964895 26.40422 0.004703743
-826.2869542312876 -0.008033002 26.375898 0.0046708123
-826.0383123447788 -0.009034019 26.302614 0.004700679
-824.3005993589729 -0.00852853 26.238514 0.0046572466
-824.3246639826822 -0.010127339 26.257658 0.0046334807
save 성공!
-822.6573935652315 -0.0096872095 26.180092 0.0045964513
-822.1414677749916 -0.009914833 26.179243 0.004583956
-825.7842397031756 -0.009704033 26.312124 0.004494924
-827.1733917427423 -0.010876395 26.40701 0.004502839
-828.126847236908 -0.011019007 26.443995 0.004533595
-832.8795490733929 -0.007932755 26.518343 0.004562732
-838.1538522585109 -0.008701637 26.589975 0.004540087
-841.8600983384266 -0.008669733 26.768631 0.004507979
-837.7063036302475 -0.007759327 26.621614 0.0045203986
-838.4176734682641 -0.0075844736 26.567106 0.0045460938
save 성공!
-834.9215924667807 -0.008717844 26.44608 0.0045622145
-835.7891387779653 -0.009051498 26.483719 0.004545542
-832.042385407513 -0.008120443 26.414013 0.0044800825
-834.4832125175604 -0.006923426 26.553717 0.0045349603
-831.8820933777147 -0.0051009734 26.418613 0.0045204763
-828.0549077012283 -0.0061218576 26.206963 0.0045232517
-827.5774257203417 -0.005268727 26.129692 0.0045190738
-828.9307202451257 -0.009300101 26.281406 0.0045373677
-826.9984910054886 -0.0069529884 26.219337 0.0045668217
-822.367003807149 -0.007926054 26.075157 0.0045731766
save 성공!
-820.2002641761627 -0.0068578394 26.003365 0.0045391857
-821.0677577275434 -0.0071569844 26.053633 0.0044683227
-819.51005933296 -0.0074103517 26.002178 0.0045082364
-815.3687997783849 -0.008238746 25.849678 0.0045017945
-816.8181048106346 -0.0061320006 26.000435 0.0045175226
-810.934905992033 -0.00518093 25.81094 0.0045170244
-812.9731779381784 -0.0061186566 25.95723 0.0044766646
-809.6370173038663 -0.006015156 25.830585 0.0044822465
-809.5959709340635 -0.0064150025 25.793736 0.0045055766
-815.1085214682688 -0.004514871 25.98014 0.004532856
save 성공!
-811.5434818926775 -0.0050580413 25.86961 0.0045201494
-809.021337887552 -0.0053905696 25.734907 0.0045615537
-809.3153032371567 -0.0059669097 25.738459 0.004562649
-810.6762011347449 -0.007227134 25.777502 0.0045078546
-809.4088157051381 -0.007113671 25.702984 0.0044587133
-810.7008178716882 -0.0065076496 25.778698 0.0044344435
-815.6531894381675 -0.004203898 25.979023 0.004393215
-816.3246785418233 -0.0045451093 25.985415 0.0043814015
-810.9143065334047 -0.004629447 25.757332 0.00438171
-808.3965047516562 -0.0036710328 25.646418 0.0043830588
save 성공!
-812.9129663720266 -0.0019245982 25.789484 0.0043727104
-810.4303361581092 -0.0038533437 25.702295 0.0043918807
-814.9279943477113 -0.002763617 25.784056 0.0043789046
-814.2321366224054 -0.004895138 25.697765 0.004365313
-806.984657472247 -0.0057464726 25.385632 0.004336847
-808.04634271851 -0.0063279406 25.399239 0.0044028317
-808.1888008510268 -0.0059194337 25.397255 0.00444413
-803.5074325227154 -0.0065996386 25.195358 0.0044409907
-801.1289731757279 -0.0069433297 25.02927 0.0044193673
-803.0610900864284 -0.016073123 25.046127 0.0044611488
save 성공!
-798.6855358452452 -0.015984278 24.955925 0.0044187377
-794.6709254191023 -0.01670652 24.752058 0.0044731465
-797.2666009222353 -0.018083664 24.892128 0.0044664904
-796.5507145957769 -0.016352445 24.879688 0.00443979
-792.4251951877807 -0.0159158 24.671125 0.0044924854
-795.956522440574 -0.015650626 24.749565 0.004499966
-796.7562542370746 -0.014956606 24.894733 0.0044579855
-794.7407731615107 -0.017724618 24.83481 0.0044891955
-792.2599311752961 -0.017671501 24.780052 0.0045317523
-787.2903499046979 -0.018183118 24.614107 0.0045320643
save 성공!
-787.9634148597863 -0.016153261 24.576683 0.0045030313
-780.1544614907517 -0.01650618 24.283937 0.004531888
-779.7171035571184 -0.017734248 24.301516 0.0044953707
-779.8910847711504 -0.017857747 24.308966 0.0045244815
-777.580953468927 -0.01862389 24.183355 0.004542457
-776.6111159113381 -0.019038385 24.148323 0.0044994713
-774.9437615933845 -0.020047784 24.010593 0.0044993744
-777.2813023344924 -0.019644318 24.05875 0.0045063044
-778.2094025457176 -0.01989162 24.029312 0.0045128698
-776.1564758947864 -0.020741366 23.956585 0.004474156
save 성공!
-770.6939443516127 -0.020920845 23.765703 0.0044630268
-769.6229664594485 -0.021987738 23.737648 0.004431937
-769.221009960155 -0.019460928 23.706785 0.0044383444
-769.6374372139817 -0.021388771 23.659187 0.0044906973
-769.8889476586558 -0.019474445 23.734581 0.0045079323
-770.2467841222291 -0.020658482 23.790804 0.0045300927
-771.4915389497999 -0.019267723 23.892248 0.004515907
-769.9125379070912 -0.01992769 23.780205 0.0045452304
-768.8228362064466 -0.021257646 23.683758 0.004573002
-774.2715348802838 -0.020285333 23.91479 0.0045728027
save 성공!
-778.2872621019192 -0.021874681 24.08954 0.0045690206
-781.2047899001718 -0.020323956 24.194447 0.0045643295
-782.6732789007028 -0.021377793 24.210403 0.004557815
-783.6186192777772 -0.020933554 24.26223 0.004530904
-787.24580260525 -0.021006744 24.350716 0.0044953516
-791.8194771921422 -0.020615106 24.586697 0.0045510335
-793.5065580347651 -0.020573042 24.665127 0.0045954324
-795.9844328664252 -0.018740121 24.724234 0.0045734807
-795.4677698783689 -0.019650709 24.695932 0.0045891115
-796.9452579957193 -0.020327073 24.733644 0.004582084
save 성공!
-794.5441990401864 -0.024283506 24.704918 0.0045887562
-793.0968280008062 -0.022640537 24.640131 0.0046585226
